trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,customer_country,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,merchant_country,is_fraud
2020-08-06 22:33:44,180031190491743,Morissette LLC,entertainment,251.84,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617.0,30.7145,-88.0918,United States,270712.0,"Surveyor, land/geomatics",1972-01-05,55e2a8cbf8d5ecbc60e257d76807649a,1375828424.0,30.023721,-87.906325,Unknown,0.0
2020-07-29 01:25:10,4147608975828480,Brekke and Sons,gas_transport,39.08,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019.0,44.1111,-94.9134,United States,914.0,Health and safety adviser,1944-07-26,4e25f0aa666ec55cb9b55b406ad089e2,1375061110.0,43.207092,-95.477621,United States,0.0
2020-08-18 17:06:26,4710826438164847414,Osinski Inc,personal_care,76.13,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542.0,48.8328,-108.3961,United States,192.0,Further education lecturer,1964-01-04,55b0930e695544f40574038d35189714,1376845586.0,49.049596,-109.343335,Canada,0.0
2020-06-21 21:34:49,30234966027947,"Reinger, Weissnat and Strosin",food_dining,35.68,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061.0,43.9446,-88.0911,United States,5196.0,Child psychotherapist,1978-01-22,129ed74108623f884d0b90fb57476f82,1371850489.0,44.837148,-87.41813,United States,0.0
2020-08-25 03:27:34,4562827002127,Cassin-Harvey,grocery_net,33.73,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331.0,40.0987,-84.6342,United States,22930.0,Media planner,1971-11-26,4c421bf89d731a7fa8c03439e70b6533,1377401254.0,40.414989,-84.188764,United States,0.0
2020-08-15 17:28:02,4010002218955876,Stoltenberg-Beatty,shopping_pos,172.38,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026.0,29.7972,-95.3288,United States,2906700.0,Animator,1983-08-24,4651bfc0d1c33378edae9623d55adcde,1376587682.0,30.062309000000003,-95.794608,United States,0.0
2020-09-06 01:28:46,375848982312810,"Gottlieb, Considine and Schultz",shopping_net,85.64,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566.0,31.4841,-97.9903,United States,258.0,Web designer,1943-12-15,3ee85e95f9730f97962e8c450c375b4a,1378430926.0,31.645668,-98.957727,United States,0.0
2020-08-05 01:27:41,4186530744674,Heidenreich PLC,grocery_pos,86.27,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817.0,33.3645,-81.2718,United States,4913.0,Technical brewer,1966-11-10,df2ce50019422dbd6a7555f1b0c29e4b,1375666061.0,33.230469,-80.655475,United States,0.0
2020-06-26 02:28:00,630484879808,Wiegand-Lowe,grocery_net,50.87,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627.0,36.4992,-120.0936,United States,123.0,Early years teacher,1973-02-07,5f06885a0181a203cec37d4d513031cb,1372213680.0,37.167107,-120.194093,United States,0.0
2020-08-07 20:54:08,3531129874770000,Wilkinson Ltd,entertainment,28.5,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733.0,43.8065,-73.0882,United States,5895.0,"Scientist, marine",1975-07-13,288d0fa9357ccf8d402c8b84c718beba,1375908848.0,44.222586,-72.850827,United States,0.0
2020-07-26 16:59:09,2235613922823698,Beier-Hyatt,shopping_pos,9.2,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227.0,42.73,-104.7024,United States,241.0,Educational psychologist,1980-12-16,d0e40b1d1a8b017ca651075ead4c3189,1374857949.0,42.936466,-105.10677,United States,0.0
2020-08-04 11:05:23,3546897637165774,Friesen-D'Amore,gas_transport,67.65,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678.0,31.6591,-96.8094,United States,263.0,Barrister,1956-05-30,a31daef6b85a65462932273dc7fc66fb,1375614323.0,30.664408,-96.444843,United States,0.0
2020-08-24 11:52:10,4727244663135968,Brown-Greenholt,entertainment,8.92,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507.0,30.8635,-87.7644,United States,19090.0,Science writer,1929-05-30,24c4ebdb12542cde8fefaf6e9824b2a1,1377345130.0,29.977136,-87.544117,Unknown,0.0
2020-08-29 14:38:07,4560395181594436016,"Cronin, Kshlerin and Weber",health_fitness,10.94,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453.0,39.047,-122.9328,United States,11256.0,Podiatrist,1972-10-18,5c09ef042f16f2101449de5d5ca9ad62,1377787087.0,38.363731,-123.581769,Unknown,0.0
2020-07-03 09:10:13,4742883543039288059,Deckow-O'Conner,grocery_pos,125.29,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776.0,20.0271,-155.3697,United States,1490.0,"Scientist, research (maths)",1991-04-13,8f2de69c11ab70d8914451ba5813efb9,1372842613.0,20.647,-155.03696200000002,Unknown,0.0
2020-08-01 22:20:14,38580485618059,Will Ltd,food_dining,1.47,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765.0,48.8856,-103.0098,United States,248.0,Industrial/product designer,1968-05-13,259dcaad82a94c952aa43960088fe5bb,1375395614.0,49.273591,-102.997116,Canada,0.0
2020-08-11 08:21:13,6597888193422452,Corwin-Gorczany,misc_net,4.16,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366.0,33.6751,-98.6576,United States,2317.0,Chief Technology Officer,1964-08-23,f530f6c3e8b589ee3d4ef60797f89550,1376209273.0,33.469441,-99.445792,United States,0.0
2020-07-27 23:30:18,3545109339866548,Kris-Weimann,misc_net,6.0,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761.0,33.4783,-90.5142,United States,2870.0,Chartered public finance accountant,1999-03-05,fbd263cc7711bfdcbac9c126cccf2bf7,1374967818.0,34.045024,-90.820071,United States,0.0
2020-07-12 16:09:47,3553629419254918,"McLaughlin, Armstrong and Koepp",travel,8.3,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238.0,48.34,-122.3456,United States,85.0,"Research officer, political party",1984-09-01,a604d548ebc5404d685b6f5cc803296e,1373645387.0,48.755203,-122.306608,United States,0.0
2020-07-06 00:21:13,2610529083834453,Heidenreich PLC,grocery_pos,192.39,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138.0,36.2416,-86.6117,United States,22191.0,Prison officer,1994-07-27,5ad4f31d6e4158bf978e129c892b94a7,1373070073.0,36.320313,-86.079531,United States,0.0
2020-08-04 16:28:48,6011679934075347,Champlin and Sons,home,34.52,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063.0,41.0539,-106.0763,United States,100.0,Public librarian,1974-04-16,fcbbd1a6c4dc0d63af7717893c6b75cb,1375633728.0,40.853331,-105.234703,United States,0.0
2020-07-29 19:31:33,676173792455,Terry Ltd,home,89.41,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403.0,34.0287,-118.4924,United States,92043.0,"Civil engineer, contracting",1961-04-25,6019a8af3b3b81a70b29c889e68c1ed0,1375126293.0,33.772648,-118.919713,Unknown,0.0
2020-07-07 18:32:13,4302480582202074,Upton PLC,entertainment,5.57,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440.0,43.2326,-86.2492,United States,128715.0,Historic buildings inspector/conservation officer,1995-05-25,d1b7590a983006d692da46fd2e611df8,1373221933.0,43.769822,-85.771547,United States,0.0
2020-08-30 12:20:10,3502377050801561,Windler LLC,kids_pets,106.38,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358.0,30.5354,-95.4532,United States,4993.0,"Scientist, biomedical",1948-11-30,af27ca1f14cc872832ead1f271b54e17,1377865210.0,30.358442,-95.370381,United States,0.0
2020-06-22 03:43:18,4308156300921054,Eichmann-Russel,misc_pos,40.6,William,Marshall,M,454 Sawyer Forks Apt. 231,Collegeville,MN,56321.0,45.5783,-94.4199,United States,1536.0,Farm manager,1981-02-18,b44b1f829123c464fc15c5deeb5cc6b6,1371872598.0,46.348092,-93.710249,United States,0.0
2020-09-09 23:23:52,4170689372027579,Schmidt-Larkin,home,136.43,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034.0,35.6665,-97.4798,United States,116001.0,Media buyer,1993-05-10,b386dbe113d94d903887916bddace2ba,1378769032.0,35.86695,-98.218702,United States,0.0
2020-07-29 10:30:33,580954173374,Schmidt and Sons,shopping_net,33.54,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548.0,41.2496,-73.9446,United States,3487.0,Race relations officer,1960-01-13,45d6493a24a08cf9a03214158f4086c8,1375093833.0,40.493027000000005,-74.672523,United States,0.0
2020-08-25 04:47:41,4514242065619750,Roberts-Beahan,misc_pos,3.54,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072.0,41.4247,-105.4781,United States,35371.0,"Pilot, airline",1988-09-02,72378d1cc845e2abb322fa7f47ae62e6,1377406061.0,40.523742,-104.806509,United States,0.0
2020-07-31 02:53:55,4736845434667908128,Goodwin-Nitzsche,grocery_pos,148.15,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910.0,44.8816,-73.6408,United States,2148.0,"Surveyor, land/geomatics",1953-05-23,2b8ae146623360b56f979a4c691bd26d,1375239235.0,44.748558,-73.661735,United States,0.0
2020-08-24 08:04:51,3567879740649740,Brekke and Sons,gas_transport,60.15,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615.0,44.0577,-76.0196,United States,1271.0,"Producer, radio",1958-08-14,2ed96368e34b4d3960042a5582d68471,1377331491.0,43.90173,-75.803274,United States,0.0
2020-06-28 19:00:27,30199621383748,Price Inc,shopping_net,4.67,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452.0,33.4044,-96.2238,United States,4090.0,Sub,1977-03-23,c56638c6fcbdda3113b01d4bd74829e7,1372446027.0,32.66687,-96.2979,United States,0.0
2020-09-18 10:17:59,372382441451095,Friesen-D'Amore,gas_transport,62.64,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466.0,41.8948,-73.9767,United States,2471.0,Heritage manager,1966-01-21,f74ed86b9afe43b72582d0907439af65,1379499479.0,42.562735,-74.327116,United States,0.0
2020-06-23 10:57:23,676369110710,Wiegand-Lowe,grocery_net,77.63,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034.0,42.4969,-83.2911,United States,75830.0,"Engineer, automotive",1974-12-28,8adad8468609487656ab888d3d385722,1371985043.0,42.20618,-83.715645,United States,0.0
2020-08-19 20:02:44,180036456789979,Fisher Inc,shopping_net,1089.79,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801.0,42.9207,-91.0685,United States,878.0,Risk analyst,1974-11-20,87d023423292de8ab193092fab5ea935,1376942564.0,42.610372,-91.275662,United States,0.0
2020-06-30 16:49:47,2248735346244816,Douglas-White,entertainment,32.27,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584.0,38.6411,-100.138,United States,269.0,Product/process development scientist,1962-11-11,e91dacbe821e353ed5531dbcf8431de3,1372610987.0,39.063185,-100.186817,United States,0.0
2020-07-12 02:27:04,6011603272871604,"Moen, Reinger and Murphy",grocery_pos,57.32,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257.0,33.141,-84.1759,United States,4138.0,Field seismologist,1969-05-16,c4216f214c3ac4f3f887c3901d6b8cbb,1373596024.0,32.904778,-84.304141,United States,0.0
2020-07-20 02:26:58,6011360759745864,Huel-Langworth,misc_net,4.61,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824.0,38.8432,-78.6003,United States,6018.0,"Designer, multimedia",1947-08-21,608cfb407b4a2429aa1560e2675aa604,1374287218.0,38.182854,-78.792529,United States,0.0
2020-07-02 18:28:20,3565996340207976,McKenzie-Huels,food_dining,78.24,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906.0,31.8092,-106.4247,United States,749635.0,Market researcher,1973-01-21,86544ec829b34ed694aa2da48502e245,1372789700.0,31.922601,-105.99386,United States,0.0
2020-06-29 14:00:05,30131826429364,Kozey-Kuhlman,personal_care,79.75,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932.0,35.9335,-84.1481,United States,391389.0,"Designer, industrial/product",1994-04-22,d032f7a905e04e2e923a054a2f0519f5,1372514405.0,35.446172,-84.979168,United States,0.0
2020-08-25 02:22:26,4390966588600992777,Douglas-White,entertainment,23.46,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134.0,35.6174,-97.5583,United States,640470.0,Advertising copywriter,1966-06-24,6175313e3bd27b56eb9ebf7e1930d692,1377397346.0,35.454318,-96.869195,United States,0.0
2020-09-05 03:47:05,4319584480204988982,Beier-Hyatt,shopping_pos,58.57,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810.0,37.1788,-82.695,United States,502.0,Chief Financial Officer,1960-02-01,b0fa13f4ebe39b789b3e06634bc7dce9,1378352825.0,38.045582,-82.68493000000001,United States,0.0
2020-08-14 00:10:41,4653879239169997,Cole PLC,grocery_pos,46.66,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171.0,37.0581,-86.1938,United States,6841.0,"Therapist, sports",1999-06-06,7fe0525afb7f8d528a0381a787d8a762,1376439041.0,36.145264000000005,-86.497175,United States,0.0
2020-06-28 22:44:27,372520049757633,Spencer PLC,entertainment,81.21,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668.0,48.6031,-93.2977,United States,136.0,Ceramics designer,2000-02-20,0ac386affba2dd684f66903f25893ecd,1372459467.0,48.051549,-92.472494,United States,0.0
2020-07-13 12:53:02,213180742685905,"Larson, Quitzon and Spencer",travel,4.38,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528.0,40.507,-123.9743,United States,1139.0,"Therapist, occupational",1951-01-15,c8603afd330099d40c9027b5bca6b2a4,1373719982.0,40.232965,-124.736252,Unknown,0.0
2020-07-27 19:24:19,3518669219150142,Adams-Barrows,health_fitness,101.38,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150.0,39.1657,-84.23299999999999,United States,31394.0,Hospital doctor,1996-11-12,c839ae1084e8dcee89427c63d012cd3e,1374953059.0,38.756131,-84.501855,United States,0.0
2020-08-12 20:22:16,372246459334925,Hilpert-Conroy,kids_pets,174.75,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732.0,44.3566,-103.6999,United States,1979.0,Multimedia programmer,1970-03-13,addd7799dee60307f2f3581cf4a965c0,1376338936.0,44.324859,-104.043138,United States,0.0
2020-08-17 13:38:15,3547574373318979,Deckow-Dare,food_dining,48.42,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424.0,39.0319,-88.4074,United States,2092.0,"Psychologist, clinical",1962-04-30,24417651eb0ddb77565ad9d5be6685b8,1376746695.0,39.247025,-87.822797,United States,0.0
2020-09-09 20:52:58,30235268718158,"Hauck, Dietrich and Funk",kids_pets,4.27,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604.0,41.0592,-73.7395,United States,11250.0,Lexicographer,1977-08-16,784efcc6931e96050e9044b509c5f0da,1378759978.0,41.023955,-74.164303,United States,0.0
2020-07-26 03:26:40,4736845434667908128,Conroy-Cruickshank,gas_transport,39.92,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910.0,44.8816,-73.6408,United States,2148.0,"Surveyor, land/geomatics",1953-05-23,215fcf6d58ac59c1b559b017073c0637,1374809200.0,45.231812,-74.550465,Canada,0.0
2020-09-16 16:32:04,4191109180926792,"Prosacco, Kreiger and Kovacek",home,117.31,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102.0,39.6251,-82.7552,United States,4512.0,Farm manager,1992-10-03,be8bf39e3f7b8596264a6e0f3560495f,1379349124.0,40.11383,-83.38598499999999,United States,0.0
2020-08-23 02:21:15,4979422371139333,Huels-Nolan,gas_transport,54.54,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881.0,41.4193,-99.3844,United States,73.0,Product designer,1935-02-10,3c36101a66046e6c247e8d33795efc86,1377224475.0,42.066557,-100.28806,United States,0.0
2020-07-31 16:49:35,30290551782700,"Cole, Hills and Jewess",home,14.81,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211.0,36.802,-87.8286,United States,13422.0,Commissioning editor,1961-09-03,3fc170752128f2657fbdc89cc0c630b6,1375289375.0,36.808272,-88.317026,United States,0.0
2020-08-06 20:39:41,38580485618059,"Prosacco, Kreiger and Kovacek",home,223.39,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765.0,48.8856,-103.0098,United States,248.0,Industrial/product designer,1968-05-13,2a485d6a55e8ea4f76d721e4ee758df2,1375821581.0,49.721757,-103.962367,Canada,0.0
2020-08-18 00:21:54,4710826438164847414,Kassulke PLC,shopping_net,2.94,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542.0,48.8328,-108.3961,United States,192.0,Further education lecturer,1964-01-04,5f6433a523da9ed0ba201e40bd5b75a6,1376785314.0,49.412137,-107.97509,Canada,0.0
2020-08-05 04:38:31,4810839835482794272,Sporer Inc,gas_transport,57.97,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874.0,36.7651,-94.0492,United States,760.0,Production manager,1985-08-31,798acd657483e657527e0154eb9ccb07,1375677511.0,37.3995,-93.212986,United States,0.0
2020-07-03 15:37:20,4079773899158,Gaylord-Powlowski,home,3.23,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643.0,44.6255,-116.4493,United States,129.0,Cartographer,1965-12-15,bb7ccba7f74dd92758d43e41c3e5d964,1372865840.0,43.918748,-115.901687,United States,0.0
2020-06-23 07:51:35,3554818239968984,Strosin-Cruickshank,grocery_pos,91.72,Cory,Thomas,M,6458 Roberson Alley,Williamsburg,MO,63388.0,38.8874,-91.7689,United States,710.0,Glass blower/designer,1970-09-27,be03ae79f038ac79c4adeb07701f77eb,1371973895.0,37.912814,-91.059283,United States,0.0
2020-08-22 07:44:20,4740713119940984,Harris Group,food_dining,84.02,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970.0,41.1901,-74.0436,United States,9993.0,Pensions consultant,1962-10-16,f3871d37b459a60d25f68ef8e7b5a82d,1377157460.0,41.669340000000005,-73.112949,United States,0.0
2020-08-27 22:16:09,3563837241599446,"Moore, Dibbert and Koepp",misc_net,656.66,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132.0,45.3099,-122.9685,United States,28278.0,Research scientist (physical sciences),1977-07-17,d9ebab7fd6d1898e26860bfe62064cbf,1377641769.0,45.901061,-123.319642,United States,1.0
2020-07-15 11:22:11,213161231269724,"Schuppe, Nolan and Hoeger",shopping_pos,5.86,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901.0,34.048,-85.9246,United States,67082.0,Physiological scientist,1963-02-09,e58bd1613440c2790e6457674c778b15,1373887331.0,34.823933000000004,-86.450161,United States,0.0
2020-09-16 15:53:37,4997733566924489,Gleason-Macejkovic,shopping_net,396.26,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128.0,44.9913,-92.9487,United States,753116.0,Fisheries officer,1971-08-06,d73be631117e9ec66cb0d175e4087c42,1379346817.0,44.657196,-93.179888,United States,0.0
2020-08-04 17:26:41,30266994494236,Friesen Inc,shopping_pos,2.31,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850.0,37.1349,-77.7364,United States,1051.0,Chief Operating Officer,1976-11-21,57155115e0aa8665abfe77b6cded5ede,1375637201.0,36.647687,-77.435321,United States,0.0
2020-09-05 05:51:24,180048185037117,Roob LLC,grocery_net,105.32,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060.0,40.6152,-74.415,United States,71485.0,Leisure centre manager,1974-07-19,7736adce78d4a56e96bd506549d7e626,1378360284.0,40.260536,-74.659806,United States,0.0
2020-09-01 19:04:23,6011693194885790,"Schoen, Kuphal and Nitzsche",grocery_pos,67.2,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080.0,45.6675,-93.2433,United States,2607.0,"Lecturer, further education",1995-12-04,748731d78c8065f87742c94b7096f55d,1378062263.0,45.465779,-92.315828,United States,0.0
2020-08-04 12:43:26,379897244598068,Ruecker-Mayert,kids_pets,46.54,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056.0,38.3039,-85.4834,United States,3263.0,Stage manager,1930-02-28,56c559b99bbaae2a8bed4dd8cec4a9b1,1375620206.0,39.089927,-85.013052,United States,0.0
2020-08-02 04:00:35,3567697931646329,"Tromp, Kerluke and Glover",grocery_net,60.56,John,Stevens,M,428 Morgan River,Hudson,NY,12534.0,42.247,-73.7552,United States,17867.0,Travel agency manager,1998-07-29,b06b27b9e7083edc365f7e78def8762d,1375416035.0,41.37534,-73.11084100000001,United States,0.0
2020-07-03 19:13:46,4839043708100390,Dickinson Ltd,personal_care,131.93,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563.0,41.1826,-92.3097,United States,1583.0,Geochemist,1999-06-28,30477f738eabb958e412230b1e3f92a9,1372878826.0,41.999669,-92.780238,United States,0.0
2020-07-16 23:23:03,630423337322,"Schneider, Hayes and Nikolaus",food_dining,85.46,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160.0,48.8878,-118.2105,United States,149.0,Special educational needs teacher,1978-06-21,cd3ae512e2d891a4695fe8f3c2b23bb8,1374016983.0,48.534883,-118.930899,United States,0.0
2020-09-15 18:33:48,30263540414123,Morissette LLC,entertainment,109.54,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735.0,37.7175,-112.4777,United States,258.0,Geoscientist,1961-11-24,767539ec88b7fd790e5065642d9d1e58,1379270028.0,38.238139,-113.406879,United States,0.0
2020-09-10 06:50:42,4755696071492,Bogisich-Homenick,misc_net,6.18,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048.0,32.9643,-96.6012,United States,20328.0,Site engineer,1985-06-20,87cf47c605e6c354a3a838ff912b2db1,1378795842.0,32.517953000000006,-96.039436,United States,0.0
